date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/2/4,s_domesoccer-blog_300x250_kijinaka-tudukiwoyomu1_22264,10056,138,14
2024/2/4,s_domesoccer-blog_300x250_kijisita_22264,12702,384,30
2024/2/4,s_domesoccer-blog_320x100_sp-overlay_22264,45285,1884,42
2024/2/4,s_dokusyome-ta-_300x250_Interstitial_27444,20891,6090,292
2024/2/4,s_dokusyome-ta-_300x250_kansou-ue_27444,12825,837,65
2024/2/4,s_dokusyome-ta-_300x250_undercontents_27444,14726,419,28
2024/2/4,s_dokusyome-ta-_320x100_overlay_27444,12856,746,58
2024/2/4,s_dramanavi-ov_320x100_overlay_30080,26796,3797,142
2024/2/4,s_dramanavi2_0x0_kijiichiran1_27321,1071,27,25
2024/2/4,s_dramanavi2_0x0_kijiichiran2_27321,910,20,21
2024/2/4,s_dramanavi2_300x250_contentbelow_27321,16282,836,51
2024/2/4,s_dramanavi2_300x250_under-pic3_27321,14329,403,28
2024/2/4,s_dramanavi2_300x250_under-pic1_27321,18786,1198,64
2024/2/4,s_dramanavi2_300x250_under-pic2_27321,9116,446,49
2024/2/4,s_dreamnovel_300x250_pagerbelow_26187,5945,166,28
2024/2/4,s_dreamnovel_320x50_overlay_26187,8783,98,11
2024/2/4,s_dreamnovel_320x100_header_26187,2241,17,8
2024/2/4,s_driveplazasp_300x250_page-low_26139,94485,2671,28
2024/2/4,s_driveplazasp_320x50_page-header-overlay_26139,53230,845,16
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_TOPP1st_16560,143,3,21
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_TOPP2nd_16560,154,3,22
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_TOPP3rd_16560,23,0,14
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_amp1st_16560,5,0,21
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_amp2nd_16560,7,0,18
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_amp3rd_16560,10,0,18
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_kiji1st_16560,199,4,21
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_kiji2nd_16560,195,3,15
2024/2/4,s_eckybzahmsm43ab5g5336c9iug_336x280_kijinaka1st_16560,126,2,15
2024/2/4,s_egolf_300x250_browsi1_28116,22388,3727,166
2024/2/4,s_egolf_300x250_browsi2_28116,13481,1837,136
2024/2/4,s_egolf_300x250_browsi3_28116,10541,1177,112
2024/2/4,s_egolf_300x250_galleryabovepicture_28116,4413,677,153
2024/2/4,s_egolf_300x250_gallerybelowpicture_28116,8,1,136
2024/2/4,s_egolf_300x250_gallerymiddle_28116,1273,73,57
2024/2/4,s_egolf_300x250_kijinaka_28116,43165,8653,200
2024/2/4,s_egolf_300x250_kijisita_28116,134,8,62
2024/2/4,s_egolf_300x250_title_28116,38869,4049,104
2024/2/4,s_egolfov_320x100_kijioverlay_28133,20737,3050,147
2024/2/4,s_egolfov_320x100_pictureoverlay_28133,2979,323,109
2024/2/4,s_efight_1x1_offerwall_5105,6917,5633,814
2024/2/4,s_efight_300x250_billboard_5105,104647,6620,63
2024/2/4,s_efight_300x250_footer-3_5105,133,3,24
2024/2/4,s_efight_300x250_footer-1_5105,4721,142,30
2024/2/4,s_efight_300x250_footer-2_5105,4179,110,26
2024/2/4,s_efight_300x250_middle-browsi1_5105,27748,1458,53
2024/2/4,s_efight_300x250_middle-browsi2_5105,30416,977,32
2024/2/4,s_efight_300x250_middle1a_5105,15019,401,27
2024/2/4,s_efight_300x250_middle2a_5105,8823,266,30
2024/2/4,s_efight_320x100_overlay_5105,58951,3543,60
2024/2/4,s_eigasquare_300x250_InterstitialADX_24096,608,77,127
2024/2/4,s_eigasquare_300x250_main1st_24096,2780,108,39
2024/2/4,s_eigasquare_300x250_main2nd_24096,524,18,33
2024/2/4,s_eigasquare_300x250_main3rd_24096,92,3,28
2024/2/4,s_eigasquare_300x250_sub1st-AMP_24096,7,0,9
2024/2/4,s_eigasquare_300x250_sub1st_24096,320,10,31
2024/2/4,s_eigasquare_320x100_overlay-AMP_24096,13,0,19
2024/2/4,s_encount_300x250_abovemovie_24922,382534,36111,94
2024/2/4,s_encount_300x250_browsi3_24922,46819,2953,63
2024/2/4,s_encount_300x250_browsi1_24922,198379,13961,70
2024/2/4,s_encount_300x250_browsi2_24922,113684,5633,50
2024/2/4,s_encount_300x250_browsi4_24922,35757,2245,63
2024/2/4,s_encount_300x250_browsi5_24922,28770,1775,62
2024/2/4,s_encount_300x250_browsi6_24922,16940,1160,68
2024/2/4,s_encount_300x250_kijinaka_24922,277790,24267,87
2024/2/4,s_encount_300x250_kijisita_24922,949085,57547,61
2024/2/4,s_encount_300x250_header_24922,5287,3465,655
2024/2/4,s_encount_300x250_leadshita_24922,306168,21322,70
2024/2/4,s_encountoverlay_320x100_overlay_27258,872372,41915,48
2024/2/4,s_enterstage_300x250_kijinaka-1_30545,499,34,68
2024/2/4,s_enterstage_300x250_title_30545,733,48,66
2024/2/4,s_enterstage_320x100_overlay_30545,321,20,62
2024/2/4,s_erenaimeigensyu.sp_300x250_kijisita_5663,254,6,23
2024/2/4,s_erenaimeigensyu.sp_300x250_kijiue_5663,154,8,52
2024/2/4,s_erenaimeigensyu.sp_300x250_right-saijobu_5663,81,1,18
2024/2/4,s_erenaimeigensyu.sp_300x250_right-saikabu_5663,47,1,25
2024/2/4,s_erenaimeigensyu.sp_320x50_overlay_5663,440,12,28
2024/2/4,s_fap_320x50_overlay_26595,12772,241,19
2024/2/4,s_fgo_300x250_topranking_20366,1554,63,41
2024/2/4,s_fgo_300x250_header_20366,4245,99,23
2024/2/4,s_financial-field_300x250_sp-kijinakataitoruue-rectangle_30084,1692,166,98
2024/2/4,s_financial-field_320x100_sp-zeikin-overlay_30084,14949,2991,200
2024/2/4,s_financial-field_320x100_sp-all-footeroverlay_30084,40746,9628,236
2024/2/4,s_financialfield.browsivideo_640x360_browsivideo-instream_31004,7102,4080,575
2024/2/4,s_find_300x250_rectangle1_2619,15750,415,26
2024/2/4,s_find_300x250_rectangle2_2619,6129,92,15
2024/2/4,s_find_320x100_gronavishita_2619,18580,413,22
2024/2/4,s_finders_300x250_kijinaka-sns_27491,8,0,55
2024/2/4,s_finders_320x100_kijinaka-header_27491,3,0,18
2024/2/4,s_firestorage_300x250_errorpage1_5930,3,0,63
2024/2/4,s_firestorage_320x100_meheaderdl_5930,494,109,222
2024/2/4,s_firestorage_320x100_meshareheader_5930,628,348,554
2024/2/4,s_firestorage_320x100_docheader_5930,327,362,1108
2024/2/4,s_firestorage_320x100_sptopoverlay_5930,389,55,142
2024/2/4,s_fishingmax_300x250_kijinaka-3_23947,7436,195,26
2024/2/4,s_fishingmax_300x250_kijinaka-1_23947,25497,1519,60
2024/2/4,s_fishingmax_300x250_kijinaka-2_23947,23530,858,36
2024/2/4,s_fishingmax_300x250_kijinaka-4_23947,6449,143,22
2024/2/4,s_fishingmax_300x250_kijinaka-5_23947,5202,117,23
2024/2/4,s_fishingmax_300x250_kijinaka-6_23947,5175,133,26
2024/2/4,s_fishingmax_320x50_overlay_23947,30180,1299,43
2024/2/4,s_fishingmax_320x100_kijinaka_23947,20729,395,19
2024/2/4,s_footballtribe_1x1_offerwall_29443,105,68,649
2024/2/4,s_footballtribe_300x250_browsi4_29443,48432,1457,30
2024/2/4,s_footballtribe_300x250_browsi5_29443,15261,487,32
2024/2/4,s_footballtribe_300x250_sp-komentrankingsita-rectangle-browsi1_29443,91917,3132,34
2024/2/4,s_footballtribe_300x250_sp-komentrankingsita-rectangle-browsi2_29443,92682,3136,34
2024/2/4,s_footballtribe_300x250_sp-komentrankingsita-rectangle-browsi3_29443,75682,2520,33
2024/2/4,s_footballtribe_300x250_sp-komentrankingsita-rectangle_29443,6635,200,30
2024/2/4,s_footballtribe_300x250_sp-kijinakataitoruue-rectangle_29443,27043,2355,87
2024/2/4,s_footballtribe_300x250_sp-kijinakaakusesurankingsita-komentrankingue-rectangle_29443,9161,266,29
2024/2/4,s_footballtribe_300x250_sp-kijinakakijitotyuu-rectangle-1_29443,76509,3809,50
2024/2/4,s_footballtribe_300x250_sp-kijisitakannrennkijiue-rectangle_29443,75014,3326,44
2024/2/4,s_footballtribe_320x100_sp-home-soccer-news-colum-ue-rectangle-2_29443,466,41,88
2024/2/4,s_footballtribe_320x100_sp-overlay_29443,70044,3965,57
2024/2/4,s_flatplat_300x250_fluct-03_29306,4,0,20
2024/2/4,s_flatplat_320x100_overlay_29306,146,3,24
2024/2/4,s_flyteam_320x50_header_22877,446,28,63
2024/2/4,s_flyteam_320x100_Airline180_22877,754,23,31
2024/2/4,s_flyteam_320x100_Airport180_22877,2665,146,55
2024/2/4,s_flyteam_320x100_All180_22877,3558,70,20
2024/2/4,s_flyteam_320x100_FligthRoute180_22877,6266,299,48
2024/2/4,s_fukui-tv_300x250_inline1_30791,1604,194,121
2024/2/4,s_fukui-tv_300x250_top-1st_30791,182,11,58
2024/2/4,s_fukui-tv_300x250_top-2nd_30791,981,56,57
2024/2/4,s_fukui-tv_300x250_top-3rd_30791,751,35,46
2024/2/4,s_fukui-tv_320x100_overlay_30791,762,162,212
2024/2/4,s_fukuyokamarumi_300x250_S-head1_31235,29028,687,24
2024/2/4,s_fukuyokamarumi_300x250_S-head2_31235,36452,1737,48
2024/2/4,s_fukuyokamarumi_300x600_S-bottom1_31235,4737,76,16
2024/2/4,s_fukuyokamarumi_300x600_S-browsi3_31235,11296,206,18
2024/2/4,s_fukuyokamarumi_300x600_S-browsi1_31235,36117,549,15
2024/2/4,s_fukuyokamarumi_300x600_S-browsi2_31235,12718,224,18
2024/2/4,s_game-chan_300x250_header-shita_27463,1821,39,22
2024/2/4,s_game-chan_300x250_ranikng-ue_27463,2384,26,11
2024/2/4,s_game-chan_300x250_ranking_27463,4907,48,10
2024/2/4,s_game-chan_320x100_adxoverlay_27463,454,10,21
2024/2/4,s_gamerstand.net_300x250_HeaderA_24474,14400,226,16
2024/2/4,s_gamerswiki_300x250_kijinaka-2_23291,328,9,28
2024/2/4,s_gamerswiki_300x250_kijinaka_23291,2457,125,51
2024/2/4,s_gamerswiki_300x250_kijisita_23291,2338,68,29
2024/2/4,s_gamerswiki_300x250_kijiue_23291,3075,104,34
2024/2/4,s_gamerswiki_320x100_overlay_23291,8571,279,33
2024/2/4,s_gametokka_300x250_Interstitial_28284,1,0,31
2024/2/4,s_gampa_300x250_300-250-footer-Warau-GP-SP_29944,9872,667,68
2024/2/4,s_gampa_300x250_300-250-mo-Warau-GP-SP_29944,2609,57,22
2024/2/4,s_gemmed_300x250_kijisita_27611,1,0,20
2024/2/4,s_gemmed_320x50_overlay_27611,1,0,14
2024/2/4,s_genkimama_300x250_title_11203,3662,166,45
2024/2/4,s_genkimama_300x250_kijinaka_11203,3167,253,80
2024/2/4,s_genkimama_300x250_kijisita_11203,2957,70,24
2024/2/4,s_genkimama_300x250_middle1st_11203,782,8,10
2024/2/4,s_genkimama_300x250_middle2nd_11203,398,4,10
2024/2/4,s_genkimama_300x250_middle3rd_11203,197,3,13
2024/2/4,s_gina_300x250_articlelistshita_29996,61,2,30
2024/2/4,s_gina_300x250_kijisita_29996,627,57,91
2024/2/4,s_gina_300x250_membersshita_29996,5,0,15
2024/2/4,s_gina_300x250_prearticle-buttonshita_29996,381,20,52
2024/2/4,s_gina_300x250_prearticle-galleryshita_29996,232,5,20
2024/2/4,s_gina_300x250_profileshita_29996,15,0,27
2024/2/4,s_gina_300x250_top-movieshita_29996,18,0,12
2024/2/4,s_gina_300x250_top-beautyshita_29996,23,0,13
2024/2/4,s_gina_300x250_top-rankingshita_29996,359,5,14
2024/2/4,s_gina_300x250_uranaikekkashita_29996,9,1,61
2024/2/4,s_gina_300x250_uranaiinputshita_29996,6,1,99
2024/2/4,s_girlschannel.overlay_320x100_overlay_31180,744328,35731,48
2024/2/4,s_girlschannel_300x250_Browsi17_12592,256751,4594,18
2024/2/4,s_girlschannel_300x250_Browsi18_12592,276171,3926,14
2024/2/4,s_girlschannel_300x250_Browsi19_12592,234432,3439,15
2024/2/4,s_girlschannel_300x250_Browsi20_12592,181439,3076,17
2024/2/4,s_girlschannel_300x250_browsi4_12592,948812,21247,22
2024/2/4,s_girlschannel_300x250_browsi5_12592,706301,14257,20
2024/2/4,s_girlschannel_300x250_browsi6_12592,704879,14250,20
2024/2/4,s_girlschannel_300x250_browsi7_12592,637612,12430,19
2024/2/4,s_girlschannel_300x250_browsi8_12592,527998,10325,20
2024/2/4,s_girlschannel_300x250_browsi9_12592,550267,9613,17
2024/2/4,s_girlschannel_300x250_browsi13_12592,358055,6435,18
2024/2/4,s_girlschannel_300x250_browsi10_12592,410073,8023,20
2024/2/4,s_girlschannel_300x250_browsi11_12592,430793,7773,18
2024/2/4,s_girlschannel_300x250_browsi12_12592,453910,7713,17
2024/2/4,s_girlschannel_300x250_browsi14_12592,374540,6941,19
2024/2/4,s_girlschannel_300x250_browsi15_12592,290237,5115,18
2024/2/4,s_girlschannel_300x250_browsi16_12592,360002,5452,15
2024/2/4,s_girlschannel_300x250_browsi1_12592,1339121,22408,17
2024/2/4,s_girlschannel_300x250_browsi2_12592,1119304,21809,19
2024/2/4,s_girlschannel_300x250_browsi3_12592,995066,20597,21
2024/2/4,s_gisele_300x250_feature-top_30286,24668,4118,167
2024/2/4,s_gisele_300x250_related-top_30286,22821,2895,127
2024/2/4,s_goguynet-r_300x250_kijishita3-rectangle_28061,190974,15392,81
2024/2/4,s_goguynet.n_999x999_area-kiji-ichiran-nai_24620,169851,3309,19
2024/2/4,s_goguynet_320x100_overlay_24578,527081,72760,138
2024/2/4,s_gluglu_300x250_4threctangle_28406,2623,343,131
2024/2/4,s_gluglu_300x250_5threctangle_28406,1988,235,118
2024/2/4,s_gluglu_300x250_1strectangle_28406,243,33,135
2024/2/4,s_gluglu_300x250_2ndrectangle_28406,47511,10132,213
2024/2/4,s_gluglu_300x250_3rdrectangle_28406,20923,2891,138
2024/2/4,s_gluglu_300x250_browsi1_28406,69171,15123,219
2024/2/4,s_gluglu_300x250_browsi2_28406,39551,6683,169
2024/2/4,s_gluglu_300x250_browsi3_28406,14769,2594,176
2024/2/4,s_gluglu_320x100_overlay_28406,44771,14795,330
2024/2/4,s_grape2_300x250_4threctangle_25443,70948,5409,76
2024/2/4,s_grape2_300x250_4threctangleios_25443,401,5,12
2024/2/4,s_grape2_300x250_5threctangle_25443,41345,3556,86
2024/2/4,s_grape2_300x250_5threctangleios_25443,209,3,12
2024/2/4,s_grape2_300x250_1strectangle_25443,4,0,66
2024/2/4,s_grape2_300x250_2ndrectangle_25443,440243,111734,254
2024/2/4,s_grape2_300x250_2ndrectangleios_25443,21593,2198,102
2024/2/4,s_grape2_300x250_3rdrectangle_25443,169270,16987,100
2024/2/4,s_grape2_300x250_3rdrectangleios_25443,6787,244,36
2024/2/4,s_grape2_300x250_Interstitial_25443,1,1,1147
2024/2/4,s_grape2_320x100_overlayiOS_25443,23086,1319,57
2024/2/4,s_grape2_320x50_overlay_25443,189796,64102,338
2024/2/4,s_grapps.generallink_300x250_columntitletop_29961,6720,551,82
2024/2/4,s_grapps.generallink_300x250_columnkizi3_29961,202,8,38
2024/2/4,s_grapps.generallink_300x250_columnkizi2_29961,7392,318,43
2024/2/4,s_grapps.generallink_300x250_columnkizidown_29961,5882,158,27
2024/2/4,s_grapps.generallink_300x250_columnpagetop_29961,7397,239,32
2024/2/4,s_grapps.generallink_300x250_mangakizi2_29961,28189,655,23
2024/2/4,s_grapps.generallink_300x250_mangakizi3_29961,16738,318,19
2024/2/4,s_grapps.generallink_300x250_mangakizidown_29961,12716,305,24
2024/2/4,s_grapps.generallink_300x250_mangapagetop_29961,27849,594,21
2024/2/4,s_hamazo_336x280_kijisita_12601,75,3,37
2024/2/4,s_hanakotobayurai.sp_300x250_kijisita_8605,936,19,20
2024/2/4,s_hanakotobayurai.sp_300x250_kijiue_8605,1687,47,28
2024/2/4,s_hanakotobayurai.sp_300x250_right-saijobu_8605,1446,6,4
2024/2/4,s_hanakotobayurai.sp_300x250_right-saikabu_8605,1301,6,5
2024/2/4,s_hanakotobayurai.sp_320x50_overlay_8605,6791,144,21
2024/2/4,s_hajimete-sangokushi_300x250_kijinaka-1_20914,2,0,90
2024/2/4,s_hajimete-sangokushi_300x250_kijinaka-2_20914,2,0,51
2024/2/4,s_hajimete-sangokushi_320x100_overlay_20914,10,0,34
2024/2/4,s_hapiee_300x250_InterstitialADX_22478,520,101,194
2024/2/4,s_hapiet_300x250_InterstitialADX_19534,25,6,258
2024/2/4,s_happycampersp_300x250_browsi3_27407,7593,392,52
2024/2/4,s_happycampersp_300x250_browsi1_27407,15576,824,53
2024/2/4,s_happycampersp_300x250_browsi2_27407,11350,564,50
2024/2/4,s_happycampersp_300x250_browsi4_27407,6294,310,49
2024/2/4,s_happycampersp_300x250_browsi5_27407,2743,132,48
2024/2/4,s_happycampersp_300x250_sp-article-underarticle_27407,24817,888,36
2024/2/4,s_happycampersp_300x250_sp-article-footer-1st_27407,15700,514,33
2024/2/4,s_happycampersp_300x250_sp-article-inarticle_27407,31348,1483,47
2024/2/4,s_happycampersp_320x50_sp-all-footeroverlay_27407,20893,1182,57
2024/2/4,s_harujournalsp_300x250_swshita1_27356,1882,56,30
2024/2/4,s_haryu_300x250_InterstitialADX_24335,535,139,260
2024/2/4,s_hellowork-search_300x250_sp-rectangle3_29262,61,2,27
2024/2/4,s_hellowork-search_300x250_sp-rectangle1_29262,173,17,97
2024/2/4,s_hellowork-search_300x250_sp-rectangle2_29262,123,10,85
2024/2/4,s_hint-pot_300x250_abovemovie_24207,102622,10296,100
2024/2/4,s_hint-pot_300x250_belowpicture_24207,77665,10557,136
2024/2/4,s_hint-pot_300x250_header_24207,1454,967,665
2024/2/4,s_hint-pot_300x250_kijinaka_24207,96138,16719,174
2024/2/4,s_hint-pot_300x250_kijisita_24207,195351,27138,139
2024/2/4,s_hint-potoverlay_320x50_overlay_27257,232072,18521,80
2024/2/4,s_hinata_320x50_overlay_18175,38503,1494,39
2024/2/4,s_hochi2_320x100_overlay-adx_21192,40161,4918,122
2024/2/4,s_hod.video_640x360_instream_30388,16,1,84
2024/2/4,s_hreadhometv_300x250_InsideArticle1_28248,3491,217,62
2024/2/4,s_hreadhometv_300x250_InsideArticle2_28248,547,11,21
2024/2/4,s_hreadhometv_300x250_kijiue-display_28248,2648,245,93
2024/2/4,s_hreadhometv_300x250_kijinaka-3_28248,133,2,15
2024/2/4,s_hreadhometv_300x250_kijinaka-4_28248,73,1,16
2024/2/4,s_hreadhometv_300x250_kijishita-display_28248,1663,131,79
2024/2/4,s_hreadhometv_320x100_overlay_28248,3273,209,64
2024/2/4,s_htb.browsivideo_640x360_browsivideo-instream_31295,242,17,72
2024/2/4,s_htb_300x250_sp--kanrenkeywordwosagasuno-ue-rectangle_30142,1876,52,27
2024/2/4,s_htb_300x250_sp-title-ue-rectangle_30142,3747,298,80
2024/2/4,s_htb_300x250_sp-access-ranking-shita-rectangle_30142,229,10,43
2024/2/4,s_htb_300x250_sp-corner-ue-rectangle_30142,823,114,139
2024/2/4,s_htb_300x250_sp-ichimoni-menubar-shita-rectangle_30142,1096,214,195
2024/2/4,s_htb_300x250_sp-kijinaka-rectangle-1_30142,6619,825,125
2024/2/4,s_htb_300x250_sp-news24-ue-rectangle_30142,6906,251,36
2024/2/4,s_htb_300x250_sp-onigiri-next-ue-rectangle_30142,90,28,309
2024/2/4,s_htb_300x250_sp-sonotanonews-ue-rectangle_30142,4268,133,31
2024/2/4,s_htb_320x100_sp-all-footeroverlay_30142,5371,715,133
2024/2/4,s_htb_320x100_sp-ichimoni-overlay_30142,3803,295,78
2024/2/4,s_htb_320x100_sp-onigiiri-overlay_30142,79,16,198
2024/2/4,s_htbonlineshop_320x100_sp-all-footeroverlay_30475,2416,1043,432
2024/2/4,s_huyosoku_300x250_SP-04_29107,59,2,28
2024/2/4,s_huyosoku_300x250_SP-01_29107,11,0,19
2024/2/4,s_huyosoku_300x250_SP-02_29107,46,0,10
2024/2/4,s_huyosoku_300x250_SP-03_29107,41,0,11
2024/2/4,s_hyugazaka46.sp_320x100_overlay_25303,6800,148,22
2024/2/4,s_hyugazaka46.sp_320x100_top-header_25303,5580,28,5
2024/2/4,s_ichi-oshi_300x250_300-250-1-Warau-IO-SP_30978,9308,160,17
2024/2/4,s_ichi-oshi_300x250_300-250-2-Warau-IO-SP_30978,12510,261,21
2024/2/4,s_ichi-oshi_300x250_300-250-3-Warau-IO-SP_30978,2777,45,16
2024/2/4,s_ichi-oshi_300x250_300-250-4-Warau-IO-SP_30978,16267,341,21
2024/2/4,s_ichi-oshi_300x250_300-250-5-Warau-IO-SP_30978,3496,63,18
2024/2/4,s_ichi-oshi_300x250_300-250-6-Warau-IO-SP_30978,10961,203,18
2024/2/4,s_ichi-oshi_300x250_300-250-7-Warau-IO-SP_30978,3377,58,17
2024/2/4,s_ichi-oshi_300x250_300-250-8-Warau-IO-SP_30978,10586,180,17
2024/2/4,s_ichi-oshi_300x250_300-250-footer-Warau-IO-SP_30978,1146,29,25
2024/2/4,s_ichi-oshi_300x250_300-250-get-Warau-IO-SP_30978,3384,55,16
2024/2/4,s_ichi-oshi_300x250_300-250-get2-Warau-IO-SP_30978,5889,80,14
2024/2/4,s_ichi-oshi_300x250_300-250-header-Warau-IO-SP_30978,1709,136,79
2024/2/4,s_ichi-oshi_300x250_300-250-stamp-2-Warau-IO-SP_30978,9320,166,18
2024/2/4,s_ichi-oshi_300x250_300-250-stamp-Warau-IO-SP_30978,2003,32,16
2024/2/4,s_ichi-oshi_300x250_300-250-top2-Warau-IO-SP_30978,1104,22,20
2024/2/4,s_inunokimochi_300x250_4-Warau-Dog-SP-ver2_30057,11523,367,32
2024/2/4,s_inunokimochi_300x250_5-Warau-Dog-SP-ver2_30057,3147,55,18
2024/2/4,s_inunokimochi_300x250_6-Warau-Dog-SP-ver2_30057,6174,205,33
2024/2/4,s_inunokimochi_300x250_7-Warau-Dog-SP-ver2_30057,2144,35,16
2024/2/4,s_inunokimochi_300x250_8-Warau-Dog-SPver2_30057,3592,118,33
2024/2/4,s_inunokimochi_300x250_9-Warau-Dog-SP-ver2_30057,10353,126,12
2024/2/4,s_inunokimochi_300x250_1-Warau-Dog-SP-ver2_30057,4365,69,16
2024/2/4,s_inunokimochi_300x250_2-Warau-Dog-SP-ver2_30057,9982,501,50
2024/2/4,s_inunokimochi_300x250_3-Warau-Dog-SP-ver2_30057,4110,70,17
2024/2/4,s_inunokimochi_300x250_top1-Warau-Dog-SP-ver2_30057,1176,40,34
2024/2/4,s_inunokimochi_300x250_top2-Warau-Dog-SP-ver2_30057,970,29,30
2024/2/4,s_inunokimochi_300x250_footer-Warau-Dog-SP-ver2_30057,781,14,18
2024/2/4,s_inunokimochi_300x250_get-Warau-Dog-SP-ver2_30057,6445,91,14
2024/2/4,s_inunokimochi_300x250_header-Warau-Dog-SP-ver2_30057,2189,269,123
2024/2/4,s_inunokimochi_300x250_stamp-Warau-Dog-SP-ver2_30057,4097,65,16
2024/2/4,s_inunokimochi_300x250_stamp2-Warau-Dog-SP-ver2_30057,6026,169,28
2024/2/4,s_inunokimochi_320x100_320-100-overlay-Warau-Dog-SP_30057,26163,669,26
2024/2/4,s_iphone.308413110_300x250_kijisita_6726,391,15,38
2024/2/4,s_itigeki_300x250_sp-kanrenkisyu_27069,1276,31,24
2024/2/4,s_itigeki_300x250_sp-home-pachinko_27069,2509,34,14
2024/2/4,s_itigeki_300x250_sp-itigekichannnel_27069,2242,46,20
2024/2/4,s_itigeki_300x250_sp-slot-002.2_27069,121570,2391,20
2024/2/4,s_itigeki_300x250_sp-pachinko-002.2_27069,104,2,17
2024/2/4,s_itigeki_300x250_sp-pachinko-003_27069,50984,1464,29
2024/2/4,s_itigeki_300x250_sp-report-002_27069,197,8,39
2024/2/4,s_iyashitour_300x250_footer_5661,368,10,26
2024/2/4,s_iyashitour_300x250_kijisita_5661,4165,99,24
2024/2/4,s_iyashitour_300x250_kijiue_5661,3990,134,34
2024/2/4,s_iyashitour_300x250_left-chuobu_5661,711,14,20
2024/2/4,s_iyashitour_320x50_overlay_5661,7675,227,30
2024/2/4,s_jgto-interstitial_300x250_InterstitialADX_28724,841,714,849
2024/2/4,s_jgto_320x100_header_28237,3161,109,34
2024/2/4,s_jgto_336x280_contentsue_28237,4079,476,117
2024/2/4,s_jim0384_300x600_S-bottom1_31241,133,7,52
2024/2/4,s_jim0384_300x600_S-browsi1_31241,2552,74,29
2024/2/4,s_jim0384_300x600_S-browsi2_31241,2918,83,28
2024/2/4,s_jim0384_300x600_S-browsi3_31241,1603,46,29
2024/2/4,s_jim0384_300x250_S-head1_31241,1755,52,29
2024/2/4,s_jim0384_300x250_S-head2_31241,1372,45,33
2024/2/4,s_johnnysjocee_320x50_overlay_14701,15,0,16
2024/2/4,s_jukenbbs_300x250_header_29334,2757,112,41
2024/2/4,s_jyosiki_300x250_InterstitialADX_27170,1140,412,362
2024/2/4,s_jyosiki_320x100_InsideArticle1_27170,6793,264,39
2024/2/4,s_jyosiki_320x100_InsideArticle2_27170,2691,65,24
2024/2/4,s_jyosiki_320x100_kijiue_27170,13390,176,13
2024/2/4,s_kanau_300x250_InterstitialADX_20722,1008,767,761
2024/2/4,s_kanau_320x100_overlay_20722,1117,59,53
2024/2/4,s_kandora-jidaigeki_300x250_recommendbelow_27036,648,29,45
2024/2/4,s_kanpari_300x250_Interstitial_17813,13,1,72
2024/2/4,s_kanpari_300x250_osusumetyouka-naka1_17813,3646,80,22
2024/2/4,s_kanpari_300x250_osusumetyouka-naka2_17813,3033,63,21
2024/2/4,s_kanpari_300x250_pager_17813,5547,143,26
2024/2/4,s_kanpari_300x250_rectangle3_17813,9583,213,22
2024/2/4,s_kanpari_300x250_rectangle1_17813,9795,267,27
2024/2/4,s_kanpari_300x250_rectangle2_17813,9484,268,28
2024/2/4,s_kanpari_300x250_tyoukakensaku-ue_17813,4716,157,33
2024/2/4,s_kabuyoho_300x250_middle_24430,27662,3648,132
2024/2/4,s_kabuyoho_300x250_footer_24430,44459,4492,101
2024/2/4,s_kabuyoho_320x100_overlay_24430,71685,9297,130
2024/2/4,s_kabuyoho_320x100_header_24430,47346,3268,69
2024/2/4,s_kabuyoho.browsivideo_640x360_browsivideo-instream_31198,2754,888,322
2024/2/4,s_kakomonn_300x250_kijinaka-1_31011,2317,66,29
2024/2/4,s_kakomonn_300x250_kijinaka-2_31011,20361,415,20
2024/2/4,s_kakomonn_320x50_sp-overlay_31011,62880,2746,44
2024/2/4,s_kenshonavi_300x250_kensyoujouhoukakunin1-muryou_24434,32,0,14
2024/2/4,s_kenshonavi_300x250_kensyoujouhoukakunin3-muryou_24434,39,1,14
2024/2/4,s_kenshonavi_300x250_tourokukanryo-Interstitial-muryo_24434,38,1,17
2024/2/4,s_kenshonavi_320x50_columnoverlay_24434,3,0,6
2024/2/4,s_keyakizakamatomekingdom.sp_320x100_overlay_11107,19435,469,24
2024/2/4,s_khan_320x50_overlay_30436,22997,694,30
2024/2/4,s_kininarujornal_320x50_overlay_27578,472,17,35
2024/2/4,s_konest_300x250_Airport-SP-middle_10822,105,3,33
2024/2/4,s_konest_300x250_Rate-SP_10822,1091,88,81
2024/2/4,s_konest_300x250_Traffic-SP-middle_10822,61,1,21
2024/2/4,s_konest_300x250_Weather-SP_10822,632,52,82
2024/2/4,s_konest_300x250_kijisita_10822,1360,43,32
2024/2/4,s_konest_300x250_middle1starticle_10822_DFP,3644,197,54
