date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/2/3,**************************************,2344,52,22
2024/2/3,**************************************,1902,35,18
2024/2/3,***********************************,3603,175,48
2024/2/3,***********************************,3141,106,34
2024/2/3,******************************************,2148,51,24
2024/2/3,*******************************************,1864,33,18
2024/2/3,***************************************************,4383,457,104
2024/2/3,*********************************************************************,3458,147,42
2024/2/3,***************************************************************,4836,144,30
2024/2/3,***************************************************,5887,173,29
2024/2/3,***************************************************,5627,158,28
2024/2/3,*******************************************,4304,215,50
2024/2/3,***************************************************,5835,175,30
2024/2/3,***************************************************,5956,149,25
2024/2/3,*******************************************,5657,194,34
2024/2/3,*****************************************************************,4996,219,44
2024/2/3,************************************************,3317,83,25
2024/2/3,**************************overlay******,5602,293,52
2024/2/3,*************************************************************,3306,677,205
2024/2/3,******************overlay******,65,0,6
2024/2/3,*********************************,19,0,15
2024/2/3,*****************************,12567,402,32
2024/2/3,******************overlay******,1047,88,84
2024/2/3,********************************,834,55,66
2024/2/3,********************************,648,29,46
2024/2/3,********************************,128,5,40
2024/2/3,********************************,747,28,38
2024/2/3,********************************,650,20,30
2024/2/3,**********************************,3609,73,20
2024/2/3,*************************************,3408,161,47
2024/2/3,********************************,2917,64,22
2024/2/3,********************************,2521,48,19
2024/2/3,************************************,1426,66,46
2024/2/3,************************************,160,4,24
2024/2/3,********************overlay******,3498,147,42
2024/2/3,*********************************,3475,121,35
2024/2/3,**************************************,2,0,62
2024/2/3,************************************************,186,3,15
2024/2/3,**************************************************,1729,25,14
2024/2/3,**************************************************,964,13,14
2024/2/3,************************************************,3265,92,28
2024/2/3,**********************************,2,0,7
2024/2/3,**********************************,2,0,3
2024/2/3,**********************************,2,0,3
2024/2/3,*********************************,2,0,34
2024/2/3,******************************,2,0,8
2024/2/3,*******************************,406,104,257
2024/2/3,*******************************,327,61,187
2024/2/3,**********************************,343,27,78
2024/2/3,**********************************,202,23,114
2024/2/3,**************************,67,2,24
2024/2/3,*******************************************,18,0,24
2024/2/3,********************************************,22,1,23
2024/2/3,******************************************,23,0,18
2024/2/3,*******************************************,24,0,17
2024/2/3,***********************************,66,2,35
2024/2/3,*************************************,67,3,37
2024/2/3,************************************************,55,1,26
2024/2/3,*************************************************,66,2,33
2024/2/3,*******************************************************,52,1,28
2024/2/3,**************************************************,46,1,26
2024/2/3,****************************************,5,0,15
2024/2/3,*****************************************,5,0,12
2024/2/3,*****************************************,6,0,13
2024/2/3,******************************************,3,0,29
2024/2/3,******************************************,1,0,65
2024/2/3,*******************************************,1,0,71
2024/2/3,*****************************************,2347,171,73
2024/2/3,******************************************,2361,160,68
2024/2/3,*******************************,1442,126,87
2024/2/3,************************************************,18575,1104,59
2024/2/3,******************overlay******,97349,4483,46
2024/2/3,***************************************,22640,930,41
2024/2/3,************************************,27234,930,34
2024/2/3,************************************,21460,739,34
2024/2/3,***********************************,41863,3559,85
2024/2/3,************************************,1011,24,24
2024/2/3,******************************,637,39,62
2024/2/3,******************************,61,3,45
2024/2/3,******************************,52,2,34
2024/2/3,******************************,993,61,61
2024/2/3,******************************,1062,67,63
2024/2/3,******************************,634,43,68
2024/2/3,****************************,1927,121,63
2024/2/3,****************************,1908,113,59
2024/2/3,******************************,2734,186,68
2024/2/3,******************************,2658,135,51
2024/2/3,*************************************,1638,76,46
2024/2/3,****************overlay******,1699,204,120
2024/2/3,****************************,19064,2329,122
2024/2/3,****************************,28717,2426,84
2024/2/3,******************************,41330,1443,35
2024/2/3,******************************,26151,1674,64
2024/2/3,*************************************,21976,768,35
2024/2/3,*******************************************************,814,195,240
2024/2/3,**********************************************,47798,643,13
2024/2/3,**********************************************,26956,551,20
2024/2/3,**********************************************,36500,612,17
2024/2/3,*****************************************************,1142,63,55
2024/2/3,***************************************,408,19,46
2024/2/3,***************************************,531,18,35
2024/2/3,*******************************,171,6,36
2024/2/3,***************************************,888,13,14
2024/2/3,***************************************,759,10,14
2024/2/3,****************************************,856,21,25
2024/2/3,***********************************************,1632,27,16
2024/2/3,***********************************************,1653,25,15
2024/2/3,**********************************************,1,0,30
2024/2/3,**********************************************,1,0,33
2024/2/3,*****************************overlay******,15,1,43
2024/2/3,************************overlay******,2628,184,70
2024/2/3,***********************************,1290,45,35
2024/2/3,***********************************,1068,29,27
2024/2/3,***********************************,865,30,35
2024/2/3,***********************************,812,24,29
2024/2/3,***********************************,443,15,34
2024/2/3,***********************************,471,12,24
2024/2/3,********************************************,110,2,17
2024/2/3,*****************************************************,3692,126,34
2024/2/3,******************************************************,3562,106,30
2024/2/3,********************************************************,2394,74,31
2024/2/3,*********************************************************,2745,74,27
2024/2/3,********************************************,59,1,25
2024/2/3,********************************************,113,3,25
2024/2/3,*****************************************,146,2,12
2024/2/3,**************************************,143,4,31
2024/2/3,***************overlay******,1200,57,48
2024/2/3,***************************************,676,63,92
2024/2/3,*****************************,45006,1592,35
2024/2/3,************************************,45705,2119,46
2024/2/3,*********************************,6494,425,65
2024/2/3,*********************************,51395,2446,48
2024/2/3,******************************,49953,3464,69
2024/2/3,******************************,49701,2968,60
2024/2/3,*********************************,24104,635,26
2024/2/3,*********************************,30453,658,22
2024/2/3,**********************************************,326,8,26
2024/2/3,**********************************************,291,6,22
2024/2/3,******************************************,332,15,44
2024/2/3,*********************************************,335,7,22
2024/2/3,******************************************,29,0,13
2024/2/3,******************************************,241,16,64
2024/2/3,******************************************,63,3,41
2024/2/3,******************************************,33,0,15
2024/2/3,*******************************************,35,1,16
2024/2/3,*******************************************,239,12,50
2024/2/3,*******************************************,88,2,22
2024/2/3,*******************************************,30,0,15
2024/2/3,****************************************************,278,135,486
2024/2/3,***************************************************************************,492,57,116
2024/2/3,***********************************************,1924,196,102
2024/2/3,************************************************,1908,147,77
2024/2/3,*****************************************************,57,7,116
2024/2/3,******************************************************,56,5,90
2024/2/3,**********************************,1505,78,52
2024/2/3,****************overlay******,2055,172,84
2024/2/3,*************************overlay******,56,6,111
2024/2/3,*************************overlay******,444,43,96
2024/2/3,*****************************************,299,34,113
2024/2/3,**************************overlay******,731,272,372
2024/2/3,******************************,18,0,5
2024/2/3,******************************,43,0,8
2024/2/3,******************************,31,0,5
2024/2/3,******************************,42,0,8
2024/2/3,******************************,29,0,10
2024/2/3,******************************,70,1,13
2024/2/3,******************************,61,0,8
2024/2/3,******************************,22,0,5
2024/2/3,****************************************,1478,23,16
2024/2/3,*******************************************,1551,22,14
2024/2/3,***************************************************,593,7,12
2024/2/3,*********************************************************,916,9,10
2024/2/3,***************************************************,629,6,10
2024/2/3,*********************************************************,740,8,11
2024/2/3,***************************************************,4240,10,2
2024/2/3,***************************************************,1640,16,10
2024/2/3,**************************************************,789,10,13
2024/2/3,**************************************,163,1,9
2024/2/3,**************************************,249,3,12
2024/2/3,**************************************,378,4,12
2024/2/3,**************************************,161,1,8
2024/2/3,********************************************************,639,8,13
2024/2/3,*********************************,618,3,5
2024/2/3,*****************************overlay********overlay******,6793,76,11
2024/2/3,**************************************,15802,52,3
2024/2/3,***************************************,188,9,48
2024/2/3,*******************************************,323,7,21
2024/2/3,****************************************,296,5,15
2024/2/3,*********************************************,471,19,40
2024/2/3,******************************************************,257,4,14
2024/2/3,*******************************************************,314,5,17
2024/2/3,**************************************************,477,8,16
2024/2/3,***************************************************,521,9,17
2024/2/3,**********************************************,572,19,32
2024/2/3,***********************************************,460,12,26
2024/2/3,************************************************,1,0,9
2024/2/3,*************************************************,2,0,12
2024/2/3,**********************************************,931,31,33
2024/2/3,***********************************************,727,19,26
2024/2/3,********************************************,28,1,38
2024/2/3,*********************************************,25,0,9
2024/2/3,******************************************,2899,66,23
2024/2/3,*******************************************,1998,37,19
2024/2/3,********************************************,1054,23,22
2024/2/3,*********************************************,1143,19,17
2024/2/3,*****************************************,3207,82,26
2024/2/3,*******************overlay******,8527,183,21
2024/2/3,*************************************************,970,17,18
2024/2/3,*********************************************,858,15,17
2024/2/3,**********************************************,579,14,24
2024/2/3,**************************************************,636,13,20
2024/2/3,*******************************,1215,30,25
2024/2/3,*******************************,1159,23,20
2024/2/3,********************************,847,53,63
2024/2/3,**********************************,689,10,14
2024/2/3,*******interstitial******************************,336,413,1229
2024/2/3,************************************,1733,116,67
2024/2/3,*************************************,1691,73,43
2024/2/3,******************************,1518,127,84
2024/2/3,**********************************,1,0,2
2024/2/3,*****************************,2035,43,21
2024/2/3,*****************************,2150,50,23
2024/2/3,********************************,5089,109,21
2024/2/3,*********************************,1114,25,22
2024/2/3,**********************************,1077,21,20
2024/2/3,***************************************,364,8,22
2024/2/3,***************************overlay******,625,29,46
2024/2/3,************************************************,577,16,27
2024/2/3,************************************************,466,13,29
2024/2/3,*******************************,1845,27,15
2024/2/3,************************************,15,2,129
2024/2/3,***********************************,2292,56,24
2024/2/3,***********************************,1937,38,19
2024/2/3,*************************************,1593,33,21
2024/2/3,*************************************,1323,23,18
2024/2/3,*************************************,1100,20,18
2024/2/3,*************************************,844,13,16
2024/2/3,*****************overlay******,2307,44,19
2024/2/3,******************overlay******,163809,7537,46
2024/2/3,**************************************,11013,194,18
2024/2/3,***********************************,2326,48,21
2024/2/3,***********************************,1285,26,20
2024/2/3,****************************************,11300,114,10
2024/2/3,********************************************,1427,118,83
2024/2/3,**********************************,943,67,71
2024/2/3,**********************************,425,41,96
2024/2/3,*******************************************,83,3,42
2024/2/3,****************************************,8,1,77
2024/2/3,****************************************,7,0,22
2024/2/3,********************************************,91,5,58
2024/2/3,*********************************************,1881,61,33
2024/2/3,*******************************************,1817,66,37
2024/2/3,*******************************************,1144,33,29
2024/2/3,***************************************,197,4,21
2024/2/3,***************************************,100,2,21
2024/2/3,***************************************,514,11,22
2024/2/3,****************************************,1235,36,29
2024/2/3,*************************************,1481,25,17
2024/2/3,********************************************************,500,14,28
2024/2/3,************************************************,1276,19,15
2024/2/3,************************************,1554,37,24
2024/2/3,**********************************,2475,114,46
2024/2/3,*******************************************,2486,86,35
2024/2/3,**********************overlay******,1781,108,61
2024/2/3,*********************************,247,2,9
2024/2/3,************************************************,665,26,39
2024/2/3,************************************************,594,20,33
2024/2/3,*******************************************,571,13,22
2024/2/3,*********************************************,104,2,22
2024/2/3,*********************************************,86,2,18
2024/2/3,*********************************************,125,3,21
2024/2/3,*******************************,1354,366,270
2024/2/3,************************************,1509,24,16
2024/2/3,**************************************,63223,3963,63
2024/2/3,*************************overlay******,37903,4317,114
2024/2/3,******************************************,252775,36007,142
2024/2/3,***************************************,59452,6508,109
2024/2/3,**********************************************,4632,808,174
2024/2/3,***********************************,34108,3448,101
2024/2/3,***********************************,32689,2883,88
2024/2/3,***********************************,22090,2522,114
2024/2/3,***********************************,21421,2071,97
2024/2/3,********************************************,266075,79625,299
2024/2/3,*****************************************,54771,3333,61
2024/2/3,************************************************,3940,405,103
2024/2/3,****************************************************,232794,26491,114
2024/2/3,*****************************************************,248871,25356,102
2024/2/3,********************************************,158760,6965,44
2024/2/3,********************************************,227274,3052,13
2024/2/3,*********************************************,69080,9007,130
2024/2/3,*********************************************,71531,6406,90
2024/2/3,**********************************************,73340,5605,76
2024/2/3,*****************************************,67646,3043,45
2024/2/3,*****************************************,64800,2662,41
2024/2/3,***************************************,4123,58,14
2024/2/3,************************************************,4474,141,32
2024/2/3,************************************************,4151,202,49
2024/2/3,*************overlay***************overlay******,239285,27319,114
2024/2/3,*****************************************,2315,514,222
2024/2/3,*****************************************,2082,466,224
2024/2/3,***************************************,1563,35,23
2024/2/3,****************************************,2214,58,26
2024/2/3,**********************overlay******,812,14,17
2024/2/3,*****************************************,6,0,39
2024/2/3,******************************************,6,0,39
2024/2/3,****************************************,6,0,36
2024/2/3,*****************************************,6,0,28
2024/2/3,****************************************,6,0,39
2024/2/3,*****************************************,6,0,39
2024/2/3,****************************************,6,0,36
2024/2/3,*****************************************,6,0,39
2024/2/3,******************************************,6,0,44
2024/2/3,*******************************************,6,0,50
2024/2/3,*******************overlay******,6,0,33
2024/2/3,*************************overlay******,1,0,14
2024/2/3,****************************,809,1425,1761
2024/2/3,**********************************,23,0,20
2024/2/3,***********************************,23,0,14
2024/2/3,**********************************,27,0,18
2024/2/3,**********************************,27,0,16
2024/2/3,****************************************,35,1,25
2024/2/3,******************************,411,21,52
2024/2/3,******************************,139,8,58
2024/2/3,******************************,154,12,80
2024/2/3,******************************,695,43,62
2024/2/3,******************************,672,34,51
2024/2/3,******************************,432,26,61
2024/2/3,************************************,1007,100,99
2024/2/3,*************************************,1138,91,80
2024/2/3,************************************,590,13,22
2024/2/3,************************************,1100,77,70
2024/2/3,************************************,824,27,33
2024/2/3,***********************************,909,70,77
2024/2/3,************************************,915,60,66
2024/2/3,***********************************,605,20,33
2024/2/3,***********************************,795,29,36
2024/2/3,***********************************,548,13,24
2024/2/3,*********************overlay******,1159,106,91
2024/2/3,********************overlay******,869,65,75
2024/2/3,*********************************,26,2,65
2024/2/3,**********************************,1107,123,111
2024/2/3,*********************************,707,41,59
2024/2/3,*******************************************,57,3,52
2024/2/3,********************************************,192,34,176
2024/2/3,********************************************,49,28,562
2024/2/3,********************************************,45,28,633
2024/2/3,********************************************,127,50,394
2024/2/3,********************************************,572,542,947
2024/2/3,*******************************,1052,74,70
2024/2/3,******************************,555,18,32
2024/2/3,******************************,321,12,37
2024/2/3,******************************,298,9,30
2024/2/3,******************************,858,30,35
2024/2/3,******************************,915,26,29
2024/2/3,******************************,623,24,39
2024/2/3,*******************************,603,12,20
2024/2/3,*******************************,240,4,17
2024/2/3,****************overlay******,1774,64,36
2024/2/3,*****************************,1237,86,70
2024/2/3,************************************,6904,155,22
2024/2/3,**********************overlay******,9156,2150,235
2024/2/3,******************overlay******,435,49,112
2024/2/3,****************************************,17,0,21
2024/2/3,*****************************************,14,0,20
2024/2/3,*************************************,28,1,27
2024/2/3,**************************************,26,1,28
2024/2/3,**************************************,470,16,35
2024/2/3,***************************************,471,16,35
2024/2/3,**************************************,513,38,74
2024/2/3,***************************************,452,33,72
2024/2/3,**************************************,555,26,46
2024/2/3,***************************************,533,24,46
2024/2/3,***************************************,477,29,61
2024/2/3,******************************,476,30,63
2024/2/3,*****************************************,22,1,26
2024/2/3,******************************************,21,0,18
2024/2/3,****************************************,22,0,22
2024/2/3,*****************************************,19,0,21
2024/2/3,**************************************,19,0,19
2024/2/3,***************************************,15,0,18
2024/2/3,***************************************,22,1,47
2024/2/3,****************************************,23,1,22
2024/2/3,***************************************,21,1,27
2024/2/3,****************************************,20,0,16
2024/2/3,*********************************************************,232,74,320
2024/2/3,******************************,101,2,25
2024/2/3,******************************,107,2,20
2024/2/3,**********************************,134,20,151
2024/2/3,***********************************,70,7,96
2024/2/3,*************************************,1,0,9
2024/2/3,**************************************,2,0,9
2024/2/3,***********************************************,4,1,152
2024/2/3,***********************************************,2,0,191
2024/2/3,***********************************************,6,1,122
2024/2/3,*********************************,3032,35,12
2024/2/3,*********************************,13442,225,17
2024/2/3,*********************************,16326,164,10
2024/2/3,********************************,142,2,14
2024/2/3,********************************,148,2,15
2024/2/3,***********************************,269,9,35
2024/2/3,***********************************************,19549,791,40
2024/2/3,************************************************,17452,742,43
2024/2/3,**************************************,13263,406,31
2024/2/3,**************************************,14339,487,34
2024/2/3,***********************************,252,5,22
2024/2/3,**************************************,17529,1245,71
2024/2/3,*******************************,9827,349,35
2024/2/3,****************************,21102,840,40
2024/2/3,****************************,20189,785,39
2024/2/3,*******************************,19744,881,45
2024/2/3,*******************************,18474,616,33
2024/2/3,*******************************,19062,915,48
2024/2/3,**********************************,243,3,14
2024/2/3,**********************************,13407,444,33
2024/2/3,***************************,7149,175,24
2024/2/3,************************************,13311,555,42
2024/2/3,*****************************,9693,359,37
2024/2/3,********overlay************overlay******,305,9,30
2024/2/3,********overlay************overlay******,14111,526,37
2024/2/3,********overlay***************overlay******,19461,729,37
2024/2/3,*********************************,1191,78,65
2024/2/3,******************overlay******,1742,178,102
2024/2/3,****************************************,1338,106,79
2024/2/3,*****************************************,1481,119,80
2024/2/3,*****************************************,1589,129,81
2024/2/3,******************************************,1734,130,75
2024/2/3,***************************************,1089,53,49
2024/2/3,****************************************,2492,163,65
2024/2/3,**********************************,2011,56,28
2024/2/3,*******************************,2530,86,34
2024/2/3,*******************************,2686,74,28
2024/2/3,*******************overlay******,3041,141,46
2024/2/3,***************************************,3124,59,19
2024/2/3,******************************************,351,7,20
2024/2/3,******************************************,268,5,19
2024/2/3,******************************************,52,1,13
2024/2/3,**************************************,314,5,17
2024/2/3,*****************************************,5273,210,40
2024/2/3,*****************************************,3580,147,41
2024/2/3,**********************************************,874,16,19
2024/2/3,**********************************,1051,31,29
2024/2/3,**********************************,1354,32,24
2024/2/3,************************************,253,7,26
2024/2/3,************************************,232,6,27
2024/2/3,*************************************,184,13,72
2024/2/3,********************************************,279,9,34
2024/2/3,********************************************,325,13,39
2024/2/3,**************************************,4397,425,97
2024/2/3,*****************************,4598,333,73
2024/2/3,*****************************,4740,309,65
2024/2/3,*******************************,5124,184,36
2024/2/3,*****************overlay******,3924,274,70
2024/2/3,******************************,4393,100,23
2024/2/3,******************************************,4886,468,96
2024/2/3,******************************************,221,105,476
2024/2/3,********************************************,3563,79,22
2024/2/3,*********************************************,4523,96,21
2024/2/3,******************************************,2957,50,17
2024/2/3,******************************************,3586,84,24
2024/2/3,********************************************,3627,345,95
2024/2/3,***************************************,4933,160,32
2024/2/3,*************************************,678,24,36
2024/2/3,***********************overlay******,4976,275,55
2024/2/3,**********************************,1283,37,29
2024/2/3,******************************,780,53,67
2024/2/3,******************************,748,39,52
2024/2/3,********************************,1240,62,50
2024/2/3,*************************************,162,10,59
2024/2/3,*************************************,95,1,8
2024/2/3,************************************,3,0,24
2024/2/3,************************************,78,1,10
2024/2/3,******************************,20102,2070,103
2024/2/3,********************************************,11386,1245,109
2024/2/3,*********************************************,11506,1060,92
2024/2/3,****************************************,4,0,53
2024/2/3,****************************************************,3,0,59
2024/2/3,**********************************************,1,0,138
2024/2/3,**********************************************,1,0,109
2024/2/3,**************************************,3,0,63
2024/2/3,**************************************,3,0,53
2024/2/3,****************************************,4,0,49
2024/2/3,***********************************************,4,0,68
2024/2/3,******************************************,6,1,200
2024/2/3,******************************,53266,1127,21
2024/2/3,*******************************,24087,927,38
2024/2/3,**************************************************,39,1,17
2024/2/3,*****************************overlay******,56,2,32
2024/2/3,****************************************,1,0,17
2024/2/3,**************************************,1,0,1
2024/2/3,******************************************,1,0,11
2024/2/3,**********************************,1,0,11
2024/2/3,*************************************,301,15,49
2024/2/3,************************************,331,13,39
2024/2/3,*************************************,524,10,20
2024/2/3,**************************************,134,1,8
2024/2/3,******************************************,36,1,27
2024/2/3,************************************,147,5,31
2024/2/3,**********************************,7231,24,3
2024/2/3,*************************************,1324,17,13
2024/2/3,*************************************,4230,16,4
2024/2/3,*************************************,1797,22,12
2024/2/3,*************************************,2387,32,13
2024/2/3,************************************,1574,5,3
2024/2/3,******************************overlay********overlay******,4418,60,14
2024/2/3,***************************************,6952,43,6
2024/2/3,***********************************************,32,2,55
2024/2/3,***************************************************,292,29,101
2024/2/3,***************************************************,350,37,105
2024/2/3,************************************************************,376,48,127
2024/2/3,************************************************************,359,40,113
2024/2/3,************************************************************,372,44,118
2024/2/3,************************************************************,339,33,99
2024/2/3,**************************************************,443,71,161
2024/2/3,***************************************************,6,0,31
2024/2/3,***************************************************,6,0,30
2024/2/3,************************************************************,5,0,42
2024/2/3,************************************************************,5,0,27
2024/2/3,************************************************************,6,0,46
2024/2/3,************************************************************,6,0,29
2024/2/3,***********************************************,34,4,117
2024/2/3,***************************************************,454,55,120
2024/2/3,***************************************************,5,0,31
2024/2/3,************************************************,6,0,40
2024/2/3,*********************************************,42,4,88
2024/2/3,*********************************************,6,0,63
2024/2/3,****************************************,4251,470,111
2024/2/3,****************************************,3641,356,98
2024/2/3,**************************************,14864,445,30
2024/2/3,****************overlay******,3529,197,56
2024/2/3,***************************************,8944,129,14
2024/2/3,******************************,9454,386,41
2024/2/3,******************overlay******,13259,555,42
2024/2/3,********************************,7722,201,26
2024/2/3,********************************,6792,156,23
2024/2/3,********************************,5616,139,25
2024/2/3,********************************,5088,135,26
2024/2/3,******************************,7494,407,54
2024/2/3,******************************,8551,405,47
2024/2/3,**********************************,3933,155,39
2024/2/3,**********************************,3979,139,35
2024/2/3,*************************************,9088,553,61
2024/2/3,*********************************************,9,0,43
2024/2/3,****************************************,1,0,9
2024/2/3,****************************************,9,0,22
2024/2/3,**********************************,9,0,23
2024/2/3,********************overlay******,11,0,36
2024/2/3,************************************,1737,58,33
2024/2/3,************************************,686,29,42
2024/2/3,************************************,782,23,29
2024/2/3,************************************,5937,210,35
2024/2/3,************************************,5577,159,28
2024/2/3,************************************,2804,80,29
2024/2/3,**********************************,3868,398,103
2024/2/3,**********************************,3296,264,80
2024/2/3,************************************,3263,152,47
2024/2/3,************************************,5036,550,109
2024/2/3,*******************************************,4186,127,30
2024/2/3,**********************overlay******,4861,348,72
2024/2/3,***********************************,5286,374,71
2024/2/3,***************************overlay******,15094,243,16
2024/2/3,*******************************************,11370,585,51
2024/2/3,*************************************************,2819,254,90
2024/2/3,********************************************,13212,157,12
2024/2/3,********************************************,14359,131,9
2024/2/3,*********************************************,3765,44,12
2024/2/3,*********************************************,3408,35,10
2024/2/3,*****************************************,7696,153,20
2024/2/3,*******************************************************,880,489,555
2024/2/3,***********************************,36,0,12
2024/2/3,***********************************,425,173,408
2024/2/3,**************************************************,1105,35,32
2024/2/3,**************************************************,1054,31,29
2024/2/3,**************************************************,833,24,29
2024/2/3,***********************************************,1038,30,28
2024/2/3,***********************************************,850,25,29
2024/2/3,*******************************************,992,27,27
2024/2/3,*******************************************,1121,29,26
2024/2/3,***************************************,673,11,16
2024/2/3,***********************************************,1098,22,20
2024/2/3,***********************************************,849,14,17
2024/2/3,*************************************************,1103,21,19
2024/2/3,*************************************************,1621,26,16
2024/2/3,***********************************,66,2,28
2024/2/3,*******************************************,1073,61,57
2024/2/3,***************************************,998,46,47
2024/2/3,***************************************,1724,206,119
2024/2/3,*************************************,139,9,64
2024/2/3,*********************************************,1235,72,58
2024/2/3,*****************************************,1188,52,44
2024/2/3,****************overlay******,1630,99,61
2024/2/3,*********************************,7646,108,14
2024/2/3,***************************************,16266,588,36
2024/2/3,******************************************,43331,5119,118
2024/2/3,******************************************,2,0,11
2024/2/3,***********************************************,1,0,23
2024/2/3,***********************************************,1,0,10
2024/2/3,**************************overlay******,1,0,17
2024/2/3,*************************************************,2,0,12
2024/2/3,*************************************************,2,0,11
2024/2/3,********************************************,2,0,34
2024/2/3,****************************overlay******,2,0,5
2024/2/3,************************************,1117,136,122
2024/2/3,***************************************************,581,12,20
2024/2/3,****************overlay******,398,13,34
2024/2/3,*********************************************,76,4,48
2024/2/3,***********************************************,254,6,23
2024/2/3,********************************************************,14,0,28
2024/2/3,*********************************,4761,40,8
2024/2/3,******************************************,14055,1055,75
2024/2/3,******************************************,13615,1073,79
2024/2/3,***************************************************,15330,1651,108
2024/2/3,****************************************************,15098,1088,72
2024/2/3,******************************************,8614,289,34
2024/2/3,******************************************,9026,284,31
2024/2/3,********************************,16854,1629,97
2024/2/3,********************************,15939,1265,79
2024/2/3,***********************************,13738,1137,83
2024/2/3,***********************************,12341,496,40
2024/2/3,*******************************,9258,554,60
2024/2/3,**************************************,13682,2219,162
2024/2/3,****************************************,14675,1266,86
2024/2/3,*********************************,13315,637,48
2024/2/3,*****************************************,7512,41,5
2024/2/3,************overlay************overlay******,12579,975,77
2024/2/3,************overlay***************overlay******,10725,788,73
2024/2/3,*******************************,578,31,54
2024/2/3,*******************************,398,24,61
2024/2/3,*******************************,808,20,25
2024/2/3,****************************************,308,18,58
2024/2/3,*****************************************,611,11,18
2024/2/3,****************************************,569,34,60
2024/2/3,****************************************,518,20,39
2024/2/3,****************************************,426,26,60
2024/2/3,****************************************,262,12,46
2024/2/3,****************************************,58,1,24
2024/2/3,****************************************,72,1,16
2024/2/3,****************************************,463,16,34
2024/2/3,****************************************,428,16,37
2024/2/3,**********************************,546,33,60
2024/2/3,********************************,480,38,80
2024/2/3,*******************overlay******,616,247,400
2024/2/3,***********************************,48,2,51
2024/2/3,**************************************,200,3,17
2024/2/3,***************************************,309,5,16
2024/2/3,****************overlay******,414,8,18
2024/2/3,********************************************************,1643,38,23
2024/2/3,*****************************************************,1805,45,25
2024/2/3,*********************************************,4274,134,31
2024/2/3,*************************************,860,21,25
2024/2/3,*******************************************,3588,53,15
2024/2/3,*******************************************,800,11,14
2024/2/3,*****************************************,3801,162,43
2024/2/3,********************************************,1807,40,22
2024/2/3,****************************************,953,20,21
2024/2/3,**************************************,241,14,60
2024/2/3,**********************************,1061,45,43
2024/2/3,**********************************,976,34,34
2024/2/3,********************************,801,67,83
2024/2/3,********************************,770,40,52
2024/2/3,***********************************,673,23,35
2024/2/3,***********************************,637,22,34
2024/2/3,*************************************,337,12,35
2024/2/3,*************************************,839,32,38
2024/2/3,*************************************,988,32,32
2024/2/3,***************************************,4276,57,13
2024/2/3,***************************************,5337,71,13
2024/2/3,************************,378,164,434
2024/2/3,*************overlay******,135,14,106
2024/2/3,******************************************,12848,340,26
2024/2/3,***************overlay******,2116,82,39
2024/2/3,******************************,2486,58,23
2024/2/3,******************************,2447,59,24
2024/2/3,************************************************,2063,167,81
2024/2/3,*********************overlay******,4828,310,64
2024/2/3,*********************************************,71,2,25
2024/2/3,*********************************************,82,5,66
2024/2/3,**********************************************,1688,102,60
2024/2/3,*********************************************,26,1,55
2024/2/3,*********************************************,25,1,42
2024/2/3,*********************************************,24,1,46
2024/2/3,********************************************,30,3,84
2024/2/3,************************************************,391,38,97
2024/2/3,******************************************,2538,142,56
2024/2/3,******************************************,2606,107,41
2024/2/3,**************************************************,2390,66,28
2024/2/3,*************************************************,3448,84,24
2024/2/3,*************************************************,2898,64,22
2024/2/3,**************************************,2234,103,46
2024/2/3,**************************************,2174,81,37
2024/2/3,************************************************,1677,48,28
2024/2/3,****************************************************,362,9,26
2024/2/3,*********************************************,184,63,343
2024/2/3,*********************************************,225,140,622
2024/2/3,*********************************************,317,57,179
2024/2/3,*********************************************,151,74,487
2024/2/3,*********************************************,49,21,427
2024/2/3,********************************,495,13,26
2024/2/3,******************overlay******,89,7,73
2024/2/3,*************************************,22,22,1015
2024/2/3,************************************,3,0,102
2024/2/3,************************************,93,3,37
2024/2/3,************************************,90,5,55
2024/2/3,********************************************,106,2,15
2024/2/3,****************************************,9,0,14
2024/2/3,********************************************,60,1,13
2024/2/3,********************************************,119,1,11
2024/2/3,************************************************,63,1,10
2024/2/3,************************************************,63,1,12
2024/2/3,***************************************************,84,1,14
2024/2/3,***************************************************,96,1,13
2024/2/3,***************************************************,124,2,15
2024/2/3,************************************************,8,0,9
2024/2/3,************************************************,6,0,11
2024/2/3,**************************************************,3,0,9
2024/2/3,**************************************************,5,0,6
2024/2/3,****************************************,4,0,18
2024/2/3,*********************************************,3,0,12
2024/2/3,**********************************************,3,0,57
2024/2/3,****************************************,18,0,14
2024/2/3,**********************************************,3,0,50
2024/2/3,******************************************,15,0,20
2024/2/3,**************************************,6,0,30
2024/2/3,*********************************,1070,20,18
2024/2/3,*********************************,1033,19,18
2024/2/3,*******************************,1531,50,33
2024/2/3,*******************************,2136,58,27
2024/2/3,**************************************,1169,23,19
2024/2/3,**************************************,1146,21,19
2024/2/3,*****************************************,3053,103,34
2024/2/3,*******************overlay******,504,31,61
2024/2/3,***************************************,1975,133,67
2024/2/3,**********************************,28967,1976,68
2024/2/3,**********************************,26095,1230,47
2024/2/3,********************************,16134,1020,63
2024/2/3,***********************************,20191,9750,483
2024/2/3,**************************,931,34,37
2024/2/3,***********************************************,6515,180,28
